Date,Order ID,Product,Category,Sales,Cost,Discount,Quantity,Region,Profit
2023-10-19,e581a,Monitor,Furniture,638.86,421.97,15,8,South,216.89
2023-10-20,bae66,Chair,Accessories,807.7,410.41,15,1,East,397.29
2023-10-21,aedeb,Keyboard,Furniture,1415.85,887.95,15,9,East,527.9
2023-10-22,ce0f1,Tablet,Accessories,1577.01,974.36,10,10,East,602.65
2023-10-23,87b93,Headphones,Clothing,211.7,133.54,0,7,South,78.16
2023-10-24,9c258,Chair,Accessories,1678.95,854.89,20,10,North,824.06
2023-10-25,6d6ec,Desk,Electronics,390.68,215.16,10,4,East,175.52
2023-10-26,27533,Desk,Accessories,496.85,250.05,15,1,West,246.8
2023-10-27,c404a,Chair,Clothing,1529.25,792.5,0,9,South,736.75
2023-10-28,e8bad,Smartphone,Furniture,211.16,114.94,5,4,South,96.22
2023-10-29,93c7b,Chair,Clothing,384.87,301.97,0,7,West,82.9
2023-10-30,e0db9,Keyboard,Furniture,503.91,388.62,10,4,West,115.29
2023-10-31,2ceb2,Headphones,Clothing,1327.28,1067.81,5,9,West,259.47
2023-11-01,b0709,Desk,Clothing,838.06,436.64,5,9,East,401.42
2023-11-02,90630,Mouse,Clothing,75.29,60.06,15,1,East,15.23
2023-11-03,7ab18,Chair,Electronics,840.24,604.8,15,1,East,235.44
2023-11-04,dc1e1,Chair,Furniture,814.39,445.5,15,7,South,368.89
2023-11-05,56052,Keyboard,Electronics,1004.02,832.32,20,7,North,171.7
2023-11-06,9c420,Printer,Furniture,1247.85,966.23,20,7,South,281.62
2023-11-07,ac342,Tablet,Accessories,223.19,150.73,15,5,North,72.46
2023-11-08,833f8,Smartphone,Clothing,957.71,670.18,10,5,West,287.53
2023-11-09,5c76a,Keyboard,Furniture,1920.4,1391.79,20,9,North,528.61
2023-11-10,8efae,Tablet,Electronics,1185.0,618.1,20,5,East,566.9
2023-11-11,1f9a4,Laptop,Accessories,258.75,145.04,10,7,West,113.71
2023-11-12,6ae5c,Mouse,Electronics,200.84,165.59,10,3,West,35.25
2023-11-13,53d33,Headphones,Furniture,1455.45,1244.58,0,6,North,210.87
2023-11-14,aa6a0,Chair,Clothing,575.14,374.22,20,7,East,200.92
2023-11-15,9ec95,Laptop,Clothing,1875.6,1299.01,10,7,East,576.59
2023-11-16,795e8,Chair,Electronics,1359.57,900.18,5,4,West,459.39
2023-11-17,b558f,Laptop,Accessories,639.93,381.98,20,6,North,257.95
2023-11-18,49a7f,Monitor,Electronics,1389.08,1058.45,10,4,East,330.63
2023-11-19,4f2bd,Laptop,Clothing,1762.02,1213.68,0,1,East,548.34
2023-11-20,aeee1,Keyboard,Clothing,1378.62,713.38,15,6,West,665.24
2023-11-21,84271,Printer,Accessories,1590.12,936.47,5,4,North,653.65
2023-11-22,56158,Laptop,Furniture,1402.33,736.67,0,9,West,665.66
2023-11-23,e23d2,Headphones,Electronics,1533.38,1212.15,15,10,West,321.23
2023-11-24,6517c,Headphones,Furniture,880.39,766.5,10,9,West,113.89
2023-11-25,db031,Headphones,Furniture,1447.59,1288.47,5,4,East,159.12
2023-11-26,1b829,Desk,Furniture,563.22,362.56,15,5,North,200.66
2023-11-27,c57e4,Printer,Accessories,506.45,373.59,0,5,East,132.86
2023-11-28,1ccc4,Smartphone,Furniture,1878.54,1346.88,0,9,East,531.66
2023-11-29,8496c,Printer,Electronics,268.5,177.93,0,1,North,90.57
2023-11-30,6931b,Chair,Electronics,950.83,772.84,20,3,West,177.99
2023-12-01,b8596,Printer,Furniture,1374.67,825.98,5,5,East,548.69
2023-12-02,720a9,Laptop,Furniture,1547.85,1103.67,15,3,West,444.18
2023-12-03,684ae,Monitor,Clothing,1285.0,1069.78,15,1,North,215.22
2023-12-04,3c494,Keyboard,Accessories,1181.84,708.19,10,6,East,473.65
2023-12-05,b0b85,Smartphone,Accessories,1642.15,1317.62,0,2,North,324.53
2023-12-06,94833,Chair,Furniture,960.12,564.03,0,9,South,396.09
2023-12-07,b93bb,Keyboard,Furniture,1128.64,852.8,15,2,West,275.84
2023-12-08,d929c,Tablet,Accessories,426.22,237.12,5,8,West,189.1
2023-12-09,76ff9,Tablet,Electronics,1481.94,802.54,5,9,South,679.4
2023-12-10,7eb3f,Chair,Accessories,1330.48,784.13,5,9,East,546.35
2023-12-11,b3837,Mouse,Electronics,416.58,325.43,15,3,South,91.15
2023-12-12,971cf,Headphones,Accessories,197.58,100.27,10,5,East,97.31
2023-12-13,e9f01,Mouse,Accessories,387.1,203.58,5,8,West,183.52
2023-12-14,f0e99,Mouse,Furniture,1233.5,971.61,5,3,North,261.89
2023-12-15,ee0b7,Tablet,Furniture,897.2,673.33,0,8,West,223.87
2023-12-16,ee80e,Tablet,Accessories,1563.66,782.56,20,2,North,781.1
2023-12-17,cdb37,Laptop,Accessories,253.84,165.72,0,6,North,88.12
2023-12-18,cc786,Smartphone,Furniture,1744.84,1119.12,10,1,North,625.72
2023-12-19,998b6,Mouse,Clothing,1666.97,885.6,10,4,West,781.37
2023-12-20,635cc,Keyboard,Clothing,1545.87,1357.28,0,10,East,188.59
2023-12-21,d5640,Chair,Electronics,1770.01,1415.29,20,1,West,354.72
2023-12-22,2ac50,Tablet,Electronics,589.61,506.63,15,8,West,82.98
2023-12-23,acd7b,Headphones,Accessories,259.58,138.17,0,5,South,121.41
2023-12-24,52c0e,Tablet,Electronics,889.7,715.4,0,3,North,174.3
2023-12-25,c62ba,Smartphone,Accessories,988.8,514.32,0,8,North,474.48
2023-12-26,eee89,Tablet,Electronics,1907.45,1683.51,15,4,South,223.94
2023-12-27,4956d,Printer,Accessories,354.86,207.7,5,7,South,147.16
2023-12-28,ae6c3,Smartphone,Furniture,668.13,433.61,0,9,South,234.52
2023-12-29,4c135,Printer,Clothing,678.52,547.72,0,5,North,130.8
2023-12-30,638ad,Desk,Furniture,251.01,178.2,15,8,East,72.81
2023-12-31,763c9,Keyboard,Furniture,857.16,696.6,0,1,East,160.56
2024-01-01,964e8,Laptop,Electronics,159.65,80.2,20,9,North,79.45
2024-01-02,33ceb,Keyboard,Clothing,251.8,159.64,20,2,North,92.16
2024-01-03,e4f8b,Mouse,Clothing,1296.93,778.68,10,7,South,518.25
2024-01-04,990f0,Monitor,Accessories,442.73,368.92,20,1,North,73.81
2024-01-05,b51e8,Mouse,Accessories,1947.09,1413.16,10,5,East,533.93
2024-01-06,e4588,Smartphone,Electronics,1565.54,1221.89,10,7,East,343.65
2024-01-07,a5e4b,Smartphone,Furniture,914.1,564.76,20,4,West,349.34
2024-01-08,74e08,Headphones,Electronics,1196.81,630.14,20,10,North,566.67
2024-01-09,ac6fb,Tablet,Electronics,1713.95,994.36,5,6,East,719.59
2024-01-10,2d8c9,Laptop,Accessories,832.93,457.06,10,5,South,375.87
2024-01-11,deb9b,Chair,Accessories,485.79,338.17,20,2,East,147.62
2024-01-12,52761,Laptop,Clothing,1562.47,883.15,15,3,East,679.32
2024-01-13,e4587,Printer,Electronics,104.77,74.61,15,4,North,30.16
2024-01-14,1b8ac,Mouse,Electronics,1224.83,1099.66,20,5,North,125.17
2024-01-15,f20a8,Chair,Clothing,1464.83,974.17,10,3,South,490.66
2024-01-16,cbbeb,Monitor,Clothing,1691.88,1256.41,5,8,North,435.47
2024-01-17,315df,Desk,Furniture,546.18,323.25,0,3,North,222.93
2024-01-18,d4bf2,Monitor,Electronics,221.13,126.47,20,5,North,94.66
2024-01-19,9ab67,Printer,Clothing,165.98,118.1,20,4,South,47.88
2024-01-20,83d3e,Keyboard,Electronics,1442.37,733.23,15,4,South,709.14
2024-01-21,ed9cc,Headphones,Furniture,1050.75,647.55,10,5,East,403.2
2024-01-22,c1795,Chair,Furniture,538.39,376.94,20,4,South,161.45
2024-01-23,a72cb,Printer,Furniture,1071.83,610.8,20,6,North,461.03
2024-01-24,d179a,Chair,Furniture,1049.92,566.47,0,5,West,483.45
2024-01-25,9aa21,Keyboard,Electronics,159.71,141.34,5,10,South,18.37
2024-01-26,c4a6f,Tablet,Accessories,1342.31,897.69,20,2,West,444.62
2024-01-27,740bf,Mouse,Accessories,1063.42,874.58,0,10,West,188.84
2024-01-28,ac89b,Mouse,Electronics,164.96,133.07,15,6,East,31.89
2024-01-29,d330a,Laptop,Furniture,1250.27,959.34,20,9,South,290.93
2024-01-30,7c52c,Chair,Furniture,393.25,220.47,5,5,South,172.78
2024-01-31,a6ab8,Desk,Electronics,148.81,129.78,10,4,North,19.03
2024-02-01,ef6ca,Chair,Accessories,1601.09,1023.42,10,5,South,577.67
2024-02-02,c0912,Chair,Electronics,160.25,116.0,15,4,North,44.25
2024-02-03,c511f,Printer,Furniture,1421.86,1044.03,5,2,West,377.83
2024-02-04,af367,Printer,Furniture,552.51,482.12,0,2,East,70.39
2024-02-05,5ade6,Headphones,Furniture,842.22,650.97,10,5,South,191.25
2024-02-06,234f4,Mouse,Accessories,615.7,502.57,0,4,West,113.13
2024-02-07,caed4,Smartphone,Electronics,1962.71,1318.09,0,9,North,644.62
2024-02-08,a0789,Monitor,Accessories,1105.73,916.55,20,4,East,189.18
2024-02-09,943b4,Laptop,Accessories,622.18,322.72,0,9,South,299.46
2024-02-10,ef595,Keyboard,Clothing,104.87,85.81,0,5,North,19.06
2024-02-11,7e63a,Tablet,Clothing,110.19,59.52,5,7,East,50.67
2024-02-12,d03a8,Smartphone,Electronics,1582.47,980.31,5,4,West,602.16
2024-02-13,5c3cd,Smartphone,Furniture,1795.69,1475.55,10,3,East,320.14
2024-02-14,4b43f,Monitor,Electronics,149.68,102.48,5,8,West,47.2
2024-02-15,56664,Tablet,Accessories,117.67,99.15,20,8,West,18.52
2024-02-16,9c7d2,Smartphone,Accessories,208.48,107.14,10,5,North,101.34
2024-02-17,79995,Laptop,Accessories,1915.03,1503.41,20,7,South,411.62
2024-02-18,33bd9,Tablet,Accessories,694.26,373.46,10,2,West,320.8
2024-02-19,5050a,Monitor,Electronics,546.62,365.48,0,2,North,181.14
2024-02-20,2e74e,Keyboard,Accessories,1328.79,695.24,10,9,East,633.55
2024-02-21,3eac5,Mouse,Electronics,241.85,166.16,0,8,North,75.69
2024-02-22,483dd,Laptop,Clothing,1642.07,1258.48,20,9,West,383.59
2024-02-23,d86f8,Laptop,Electronics,1095.37,931.84,0,10,South,163.53
2024-02-24,a7e58,Desk,Electronics,1276.04,971.77,5,2,West,304.27
2024-02-25,d20d1,Smartphone,Accessories,721.94,392.92,10,3,East,329.02
2024-02-26,2a204,Chair,Clothing,1768.8,1319.8,10,9,West,449.0
2024-02-27,72f3d,Printer,Clothing,943.58,567.05,10,9,East,376.53
2024-02-28,95d0d,Headphones,Electronics,531.79,283.18,5,9,South,248.61
2024-02-29,eaf05,Chair,Furniture,1463.63,853.85,20,9,East,609.78
2024-03-01,36321,Smartphone,Clothing,868.99,494.0,15,7,South,374.99
2024-03-02,25874,Tablet,Electronics,1753.81,1068.81,5,3,East,685.0
2024-03-03,3a7c9,Tablet,Furniture,1958.1,1437.85,0,4,West,520.25
2024-03-04,37481,Keyboard,Clothing,729.79,526.95,20,3,West,202.84
2024-03-05,eb2d3,Headphones,Accessories,1593.52,804.97,10,6,West,788.55
2024-03-06,ccc1b,Chair,Electronics,583.93,503.45,20,7,West,80.48
2024-03-07,3750b,Desk,Clothing,963.45,551.25,5,4,East,412.2
2024-03-08,af3aa,Chair,Accessories,1673.84,1272.28,10,8,East,401.56
2024-03-09,d9323,Mouse,Furniture,674.85,505.93,0,6,West,168.92
2024-03-10,49ab1,Chair,Electronics,1250.1,1031.11,0,1,West,218.99
2024-03-11,65353,Keyboard,Accessories,1577.34,1157.87,0,9,East,419.47
2024-03-12,7c22b,Headphones,Furniture,836.0,508.08,15,9,West,327.92
2024-03-13,6ff5b,Mouse,Furniture,1619.61,1274.27,20,1,East,345.34
2024-03-14,d09d2,Printer,Furniture,1754.35,1117.66,20,9,West,636.69
2024-03-15,47621,Tablet,Accessories,570.43,483.78,20,2,East,86.65
2024-03-16,55e7b,Monitor,Clothing,1411.35,814.58,10,1,North,596.77
2024-03-17,59601,Chair,Electronics,1880.99,984.28,5,9,South,896.71
2024-03-18,db083,Mouse,Electronics,1223.4,1006.99,20,4,West,216.41
2024-03-19,a0e54,Printer,Furniture,442.34,299.46,10,1,North,142.88
2024-03-20,6f7d2,Mouse,Furniture,189.69,98.68,0,3,West,91.01
2024-03-21,8c1c0,Desk,Electronics,622.62,384.78,5,10,East,237.84
2024-03-22,be8e8,Headphones,Electronics,158.51,104.47,20,3,South,54.04
2024-03-23,c2c63,Monitor,Clothing,1966.9,990.72,15,2,South,976.18
2024-03-24,e5bf5,Monitor,Electronics,1767.5,1352.83,5,8,North,414.67
2024-03-25,22228,Laptop,Clothing,812.1,555.7,5,6,North,256.4
2024-03-26,3cde4,Chair,Clothing,691.58,413.29,0,5,West,278.29
2024-03-27,40043,Desk,Clothing,708.58,367.46,20,4,East,341.12
2024-03-28,e32bf,Chair,Furniture,816.81,416.7,15,10,East,400.11
2024-03-29,2e7a0,Monitor,Accessories,1538.36,1019.88,10,4,South,518.48
2024-03-30,46882,Tablet,Accessories,998.49,794.28,5,8,North,204.21
2024-03-31,88472,Tablet,Furniture,711.67,394.53,15,7,West,317.14
2024-04-01,87039,Headphones,Electronics,1928.09,1508.1,20,7,West,419.99
2024-04-02,754df,Monitor,Clothing,595.98,389.13,15,5,East,206.85
2024-04-03,e3e0e,Mouse,Clothing,1155.03,640.39,5,7,West,514.64
2024-04-04,5ab8b,Tablet,Clothing,251.16,201.08,5,5,South,50.08
2024-04-05,4a3b5,Headphones,Accessories,1478.64,1049.54,0,10,East,429.1
2024-04-06,4d62c,Monitor,Furniture,513.77,365.4,5,10,South,148.37
2024-04-07,361e5,Tablet,Electronics,859.52,455.74,20,7,North,403.78
2024-04-08,d38a8,Tablet,Clothing,905.97,482.12,0,6,South,423.85
2024-04-09,d9d64,Tablet,Furniture,1400.15,767.0,10,5,West,633.15
2024-04-10,f0cc5,Printer,Clothing,1403.31,745.25,5,4,North,658.06
2024-04-11,27443,Smartphone,Furniture,1336.12,1183.79,15,5,North,152.33
2024-04-12,89f80,Headphones,Clothing,455.18,406.65,20,5,South,48.53
2024-04-13,2fc28,Keyboard,Accessories,1784.08,1154.47,0,9,North,629.61
2024-04-14,cf16f,Smartphone,Clothing,592.44,488.84,0,5,East,103.6
2024-04-15,7611c,Printer,Furniture,391.25,204.95,15,8,South,186.3
2024-04-16,981e6,Smartphone,Clothing,288.73,154.83,5,10,North,133.9
2024-04-17,40260,Headphones,Clothing,1194.63,922.42,15,10,South,272.21
2024-04-18,9a1f8,Mouse,Electronics,1899.79,957.97,0,4,North,941.82
2024-04-19,5b7e7,Mouse,Clothing,876.27,649.1,10,1,North,227.17
2024-04-20,803ba,Desk,Electronics,1512.36,920.06,0,8,East,592.3
2024-04-21,8c5cd,Tablet,Accessories,164.29,141.14,0,8,East,23.15
2024-04-22,dcf5c,Smartphone,Furniture,1548.6,1080.66,5,8,North,467.94
2024-04-23,234a0,Tablet,Electronics,717.21,554.89,15,10,East,162.32
2024-04-24,c7cc5,Chair,Accessories,1719.93,1107.43,10,10,South,612.5
2024-04-25,19570,Keyboard,Furniture,626.16,530.81,10,9,South,95.35
2024-04-26,b8f45,Laptop,Electronics,271.83,160.02,5,3,West,111.81
2024-04-27,8b5f2,Mouse,Furniture,640.94,342.77,0,3,West,298.17
2024-04-28,e0478,Laptop,Electronics,659.59,572.0,10,2,South,87.59
2024-04-29,90483,Chair,Furniture,850.37,591.63,20,1,South,258.74
2024-04-30,4e042,Desk,Accessories,1781.97,1015.33,5,6,West,766.64
2024-05-01,18f24,Printer,Electronics,88.97,77.71,10,1,North,11.26
2024-05-02,b0e54,Monitor,Accessories,82.66,71.46,5,10,South,11.2
2024-05-03,b1d80,Smartphone,Accessories,959.85,690.06,20,9,West,269.79
2024-05-04,26712,Desk,Furniture,1759.54,1094.56,10,4,South,664.98
2024-05-05,e6dfd,Monitor,Furniture,733.61,598.66,5,2,South,134.95
2024-05-06,af9d3,Keyboard,Accessories,278.17,166.26,15,7,West,111.91
2024-05-07,1e01d,Desk,Electronics,1617.26,1119.18,10,3,West,498.08
2024-05-08,1cbe7,Tablet,Furniture,1721.52,1377.29,10,2,West,344.23
2024-05-09,51268,Mouse,Accessories,1384.33,1222.5,10,8,South,161.83
2024-05-10,a11a6,Headphones,Accessories,1444.68,1131.28,15,5,North,313.4
2024-05-11,36d65,Printer,Electronics,774.5,681.71,5,6,South,92.79
2024-05-12,4124c,Keyboard,Electronics,734.8,432.33,5,4,South,302.47
2024-05-13,b4d2a,Mouse,Furniture,1206.48,696.48,20,9,West,510.0
2024-05-14,d18fb,Monitor,Accessories,405.98,233.54,15,5,South,172.44
2024-05-15,b7952,Laptop,Electronics,124.22,81.56,10,4,East,42.66
2024-05-16,66b99,Mouse,Furniture,988.17,887.41,0,10,West,100.76
2024-05-17,9aead,Laptop,Furniture,1384.55,1226.91,20,5,South,157.64
2024-05-18,75e59,Laptop,Clothing,586.39,374.72,15,10,West,211.67
2024-05-19,e3276,Printer,Clothing,1060.78,730.38,10,2,South,330.4
2024-05-20,e2122,Laptop,Electronics,1657.72,1123.01,10,10,North,534.71
2024-05-21,983cb,Desk,Clothing,1528.18,799.89,20,7,East,728.29
2024-05-22,19a82,Tablet,Furniture,714.01,450.24,15,6,East,263.77
2024-05-23,be8af,Chair,Clothing,1367.83,1076.05,20,4,West,291.78
2024-05-24,6aaa2,Headphones,Electronics,1830.41,1131.15,5,4,West,699.26
2024-05-25,32f45,Desk,Electronics,327.21,219.26,0,4,East,107.95
2024-05-26,36ec3,Desk,Furniture,1174.82,592.83,0,6,East,581.99
2024-05-27,dbfe7,Desk,Furniture,1571.45,948.0,20,1,South,623.45
2024-05-28,5c7b0,Tablet,Electronics,1397.38,796.41,0,3,East,600.97
2024-05-29,6c02d,Mouse,Furniture,558.24,283.09,10,3,West,275.15
2024-05-30,4a374,Printer,Furniture,1516.72,863.26,0,7,East,653.46
2024-05-31,d9e81,Tablet,Furniture,1726.21,1022.17,0,5,South,704.04
2024-06-01,953ee,Printer,Accessories,1058.08,561.48,15,4,South,496.6
2024-06-02,7bee2,Keyboard,Clothing,1720.85,874.18,5,2,East,846.67
2024-06-03,a4829,Headphones,Electronics,131.16,93.6,5,5,East,37.56
2024-06-04,ba24c,Mouse,Accessories,705.51,612.8,10,2,East,92.71
2024-06-05,1e7c1,Desk,Clothing,1103.15,776.72,0,6,North,326.43
2024-06-06,b7075,Monitor,Electronics,1484.72,827.6,20,6,North,657.12
2024-06-07,e524c,Tablet,Clothing,1897.23,1026.08,10,5,West,871.15
2024-06-08,782ca,Keyboard,Clothing,688.74,569.23,15,9,South,119.51
2024-06-09,5d70a,Keyboard,Accessories,828.48,480.58,10,4,West,347.9
2024-06-10,87409,Keyboard,Clothing,762.75,680.42,20,5,South,82.33
2024-06-11,5df21,Tablet,Electronics,1023.22,648.24,0,10,West,374.98
2024-06-12,6047a,Laptop,Accessories,953.5,567.93,10,4,West,385.57
2024-06-13,edfc0,Printer,Electronics,1177.43,939.46,10,7,North,237.97
2024-06-14,21156,Mouse,Clothing,1586.07,1339.54,0,5,North,246.53
2024-06-15,a512c,Smartphone,Accessories,1387.7,893.93,10,1,West,493.77
2024-06-16,a48c5,Mouse,Clothing,1221.45,778.29,10,3,West,443.16
2024-06-17,a460d,Printer,Electronics,74.73,58.82,10,7,West,15.91
2024-06-18,ac02b,Mouse,Clothing,66.92,42.87,5,5,East,24.05
2024-06-19,db5bd,Mouse,Accessories,319.3,221.42,15,10,South,97.88
2024-06-20,d9192,Desk,Clothing,549.94,426.08,20,9,West,123.86
2024-06-21,9ada4,Mouse,Electronics,178.69,138.49,20,10,South,40.2
2024-06-22,3b2da,Chair,Accessories,1139.72,686.62,10,9,North,453.1
2024-06-23,af163,Headphones,Clothing,1107.6,680.7,0,10,East,426.9
2024-06-24,4e769,Chair,Accessories,656.49,582.99,5,8,East,73.5
2024-06-25,cfb8d,Mouse,Furniture,899.87,696.16,0,5,South,203.71
2024-06-26,496c8,Chair,Accessories,64.21,56.46,10,6,West,7.75
2024-06-27,4f9a7,Laptop,Accessories,347.25,272.28,5,8,East,74.97
2024-06-28,e5041,Smartphone,Electronics,1649.43,1258.6,10,1,North,390.83
2024-06-29,18780,Printer,Accessories,622.06,491.36,20,6,West,130.7
2024-06-30,a59e0,Desk,Clothing,451.37,344.77,5,7,East,106.6
2024-07-01,7a09e,Headphones,Accessories,613.55,325.47,0,8,North,288.08
2024-07-02,8b545,Printer,Accessories,155.16,92.08,15,9,West,63.08
2024-07-03,384ed,Laptop,Furniture,978.54,551.86,0,2,West,426.68
2024-07-04,47fff,Mouse,Furniture,1062.66,948.93,20,10,West,113.73
2024-07-05,70b9c,Smartphone,Electronics,1997.15,1267.97,15,9,West,729.18
2024-07-06,b3f9a,Laptop,Electronics,974.36,617.24,10,2,East,357.12
2024-07-07,464b7,Keyboard,Clothing,1948.71,1419.15,15,5,South,529.56
2024-07-08,95c2b,Smartphone,Clothing,775.64,487.94,5,6,West,287.7
2024-07-09,b9b8d,Printer,Accessories,1250.87,1097.68,20,4,North,153.19
2024-07-10,820a0,Smartphone,Clothing,239.47,158.49,5,4,South,80.98
2024-07-11,315d1,Laptop,Electronics,1136.56,884.9,20,4,North,251.66
2024-07-12,e9de4,Headphones,Clothing,1504.5,987.08,20,8,West,517.42
2024-07-13,94b52,Keyboard,Electronics,814.04,562.45,20,5,West,251.59
2024-07-14,54685,Laptop,Accessories,717.98,577.49,15,2,North,140.49
2024-07-15,2ed1d,Monitor,Furniture,551.68,383.05,0,4,West,168.63
2024-07-16,61de5,Laptop,Electronics,283.53,146.95,20,5,South,136.58
2024-07-17,4b58f,Smartphone,Accessories,1252.92,764.02,15,7,West,488.9
2024-07-18,e98cd,Desk,Furniture,1522.23,1350.14,15,9,South,172.09
2023-07-20,d8e05,Printer,Clothing,1494.51,940.03,0,8,West,554.48
2023-07-21,ef3b2,Chair,Electronics,1757.36,962.86,0,10,North,794.5
2023-07-22,a903a,Keyboard,Furniture,1990.26,1681.96,15,7,West,308.3
2023-07-23,65700,Mouse,Accessories,959.26,623.05,20,8,East,336.21
2023-07-24,21c1a,Smartphone,Clothing,1120.76,995.9,5,1,East,124.86
2023-07-25,1fa10,Tablet,Electronics,1610.95,1424.34,15,8,West,186.61
2023-07-26,d2f22,Monitor,Accessories,1282.63,922.05,20,3,South,360.58
2023-07-27,9d910,Tablet,Accessories,726.71,518.25,20,9,North,208.46
2023-07-28,b0525,Desk,Electronics,971.36,487.52,0,1,West,483.84
2023-07-29,854e9,Printer,Accessories,1700.12,1273.19,15,8,West,426.93
2023-07-30,4a8d2,Chair,Clothing,1777.32,1315.76,5,7,South,461.56
2023-07-31,9f7fb,Monitor,Accessories,512.09,359.49,15,4,East,152.6
2023-08-01,83153,Tablet,Accessories,337.74,189.42,15,6,East,148.32
2023-08-02,bd695,Laptop,Clothing,1916.22,1717.93,0,6,South,198.29
2023-08-03,990fd,Keyboard,Furniture,457.77,257.77,5,8,South,200.0
2023-08-04,b5ca1,Printer,Accessories,1230.65,618.5,5,8,North,612.15
2023-08-05,48df6,Desk,Accessories,409.81,310.69,5,5,West,99.12
2023-08-06,6a7b7,Headphones,Electronics,1544.08,997.61,0,3,East,546.47
2023-08-07,76f89,Tablet,Accessories,289.52,190.77,0,3,South,98.75
2023-08-08,487d1,Smartphone,Accessories,1591.94,1209.81,10,5,South,382.13
2023-08-09,40008,Laptop,Clothing,1624.88,1237.83,5,3,West,387.05
2023-08-10,836b5,Printer,Electronics,703.42,358.22,10,1,North,345.2
2023-08-11,8d378,Mouse,Accessories,1243.1,877.08,5,4,East,366.02
2023-08-12,9467c,Headphones,Clothing,1120.69,834.56,15,8,North,286.13
2023-08-13,dfc93,Mouse,Furniture,451.15,312.69,5,8,North,138.46
2023-08-14,53eb1,Mouse,Electronics,1165.77,784.13,0,1,North,381.64
2023-08-15,d9352,Printer,Clothing,292.09,191.49,20,6,North,100.6
2023-08-16,46ab7,Smartphone,Electronics,1991.85,1537.62,15,2,East,454.23
2023-08-17,34e88,Mouse,Clothing,1064.76,713.7,10,3,South,351.06
2023-08-18,f1a2b,Mouse,Accessories,1057.63,781.06,15,1,East,276.57
2023-08-19,8f65d,Chair,Furniture,324.58,249.41,10,6,East,75.17
2023-08-20,ecb7b,Monitor,Electronics,1452.09,1304.53,0,8,South,147.56
2023-08-21,e575d,Laptop,Electronics,840.57,701.96,5,2,North,138.61
2023-08-22,bafee,Monitor,Electronics,718.57,404.87,15,4,North,313.7
2023-08-23,436c7,Monitor,Accessories,1911.06,1324.46,20,2,North,586.6
2023-08-24,b4e8f,Smartphone,Clothing,865.58,772.03,20,1,East,93.55
2023-08-25,a51a4,Tablet,Electronics,1847.69,1248.48,20,8,West,599.21
2023-08-26,7d700,Keyboard,Clothing,611.29,345.35,5,1,North,265.94
2023-08-27,19c86,Smartphone,Clothing,1359.99,1083.31,20,6,East,276.68
2023-08-28,4d01a,Tablet,Electronics,1939.96,1310.83,0,2,North,629.13
2023-08-29,539c1,Mouse,Clothing,1389.88,1097.92,15,4,South,291.96
2023-08-30,901ce,Printer,Accessories,621.22,435.84,20,5,North,185.38
2023-08-31,993fa,Mouse,Accessories,350.36,202.67,15,8,East,147.69
2023-09-01,92c5c,Smartphone,Accessories,1082.47,870.56,15,9,West,211.91
2023-09-02,18b16,Monitor,Furniture,738.23,615.06,10,3,South,123.17
2023-09-03,67086,Laptop,Accessories,725.94,535.83,15,2,South,190.11
2023-09-04,74dbc,Headphones,Electronics,1649.63,928.53,20,9,North,721.1
2023-09-05,d8774,Headphones,Clothing,917.16,755.69,15,10,North,161.47
2023-09-06,85d11,Headphones,Furniture,1568.58,1156.22,10,1,East,412.36
2023-09-07,edaba,Mouse,Clothing,1204.5,644.57,0,3,North,559.93
2023-09-08,27626,Monitor,Clothing,1393.26,1073.02,0,1,South,320.24
2023-09-09,3b041,Smartphone,Accessories,544.0,288.12,15,10,South,255.88
